retailer,retailer_id,invoice_date,region,state,city,beverage_brand,delivery_company,price_per_unit ($),units_sold,total_sales ($),operating_profit ($),operating_margin (%),year,month,day,weekday,Month_Name
Walmart,1185732,2022-08-14,Northeast,Rhode Island,Providence,Diet Coke,DHL,0.5,3500.0,1750.0,525.0,30.0,2022,8,14,Sunday,August
Walmart,1185732,2022-08-14,Northeast,Rhode Island,Providence,Sprite,FedEx,0.45,2750.0,1238.0,309.0,25.0,2022,8,14,Sunday,August
Walmart,1185732,2022-08-14,Northeast,Rhode Island,Providence,Fanta,USPS,0.45,1750.0,788.0,197.0,25.0,2022,8,14,Sunday,August
Walmart,1185732,2022-08-14,Northeast,Rhode Island,Providence,Powerade,USPS,0.55,1500.0,825.0,206.0,25.0,2022,8,14,Sunday,August
Walmart,1185732,2022-08-14,Northeast,Rhode Island,Providence,Dasani Water,DHL,0.6,3250.0,1950.0,585.0,30.0,2022,8,14,Sunday,August
Walmart,1185732,2022-09-13,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.55,4500.0,2475.0,743.0,30.0,2022,9,13,Tuesday,September
Walmart,1185732,2022-09-13,Northeast,Rhode Island,Providence,Diet Coke,DHL,0.5,2500.0,1250.0,375.0,30.0,2022,9,13,Tuesday,September
Walmart,1185732,2022-09-13,Northeast,Rhode Island,Providence,Sprite,FedEx,0.45,1500.0,675.0,169.0,25.0,2022,9,13,Tuesday,September
Walmart,1185732,2022-09-13,Northeast,Rhode Island,Providence,Fanta,USPS,0.45,1250.0,563.0,141.0,25.0,2022,9,13,Tuesday,September
Walmart,1185732,2022-09-13,Northeast,Rhode Island,Providence,Powerade,FedEx,0.55,1250.0,688.0,172.0,25.0,2022,9,13,Tuesday,September
Walmart,1185732,2022-09-13,Northeast,Rhode Island,Providence,Dasani Water,UPS,0.6,2250.0,1350.0,405.0,30.0,2022,9,13,Tuesday,September
Walmart,1185732,2022-10-15,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.6,4000.0,2400.0,720.0,30.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Northeast,Rhode Island,Providence,Diet Coke,DHL,0.55,2250.0,1238.0,371.0,30.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Northeast,Rhode Island,Providence,Sprite,FedEx,0.55,1250.0,688.0,172.0,25.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Northeast,Rhode Island,Providence,Fanta,DHL,0.55,1000.0,550.0,138.0,25.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Northeast,Rhode Island,Providence,Powerade,DHL,0.65,1000.0,650.0,163.0,25.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Northeast,Rhode Island,Providence,Dasani Water,FedEx,0.7,2250.0,1575.0,473.0,30.0,2022,10,15,Saturday,October
Walmart,1185732,2022-11-14,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.65,3750.0,2438.0,731.0,30.0,2022,11,14,Monday,November
Walmart,1185732,2022-11-14,Northeast,Rhode Island,Providence,Diet Coke,FedEx,0.55,3000.0,1650.0,495.0,30.0,2022,11,14,Monday,November
Walmart,1185732,2022-11-14,Northeast,Rhode Island,Providence,Sprite,FedEx,0.55,2950.0,1623.0,406.0,25.0,2022,11,14,Monday,November
Walmart,1185732,2022-11-14,Northeast,Rhode Island,Providence,Fanta,USPS,0.55,2750.0,1513.0,378.0,25.0,2022,11,14,Monday,November
Walmart,1185732,2022-11-14,Northeast,Rhode Island,Providence,Powerade,FedEx,0.65,2500.0,1625.0,406.0,25.0,2022,11,14,Monday,November
Walmart,1185732,2022-11-14,Northeast,Rhode Island,Providence,Dasani Water,DHL,0.7,3500.0,2450.0,735.0,30.0,2022,11,14,Monday,November
Walmart,1185732,2022-12-13,Northeast,Rhode Island,Providence,Coca-Cola,USPS,0.65,5750.0,3738.0,1121.0,30.0,2022,12,13,Tuesday,December
Walmart,1185732,2022-12-13,Northeast,Rhode Island,Providence,Diet Coke,FedEx,0.55,3750.0,2063.0,619.0,30.0,2022,12,13,Tuesday,December
Walmart,1185732,2022-12-13,Northeast,Rhode Island,Providence,Sprite,UPS,0.55,3500.0,1925.0,481.0,25.0,2022,12,13,Tuesday,December
Walmart,1185732,2022-12-13,Northeast,Rhode Island,Providence,Fanta,UPS,0.55,3000.0,1650.0,413.0,25.0,2022,12,13,Tuesday,December
Walmart,1185732,2022-12-13,Northeast,Rhode Island,Providence,Powerade,FedEx,0.65,3000.0,1950.0,488.0,25.0,2022,12,13,Tuesday,December
Walmart,1185732,2022-12-13,Northeast,Rhode Island,Providence,Dasani Water,DHL,0.7,4000.0,2800.0,840.0,30.0,2022,12,13,Tuesday,December
Walmart,1185732,2022-01-14,Northeast,Massachusetts,Boston,Coca-Cola,FedEx,0.45,5250.0,2363.0,1063.0,45.0,2022,1,14,Friday,January
Walmart,1185732,2022-01-14,Northeast,Massachusetts,Boston,Diet Coke,FedEx,0.45,3250.0,1463.0,658.0,45.0,2022,1,14,Friday,January
Walmart,1185732,2022-01-14,Northeast,Massachusetts,Boston,Sprite,DHL,0.35,3250.0,1138.0,398.0,35.0,2022,1,14,Friday,January
Walmart,1185732,2022-01-14,Northeast,Massachusetts,Boston,Fanta,USPS,0.4,1750.0,700.0,245.0,35.0,2022,1,14,Friday,January
Walmart,1185732,2022-01-14,Northeast,Massachusetts,Boston,Powerade,FedEx,0.55,2250.0,1238.0,433.0,35.0,2022,1,14,Friday,January
Walmart,1185732,2022-01-14,Northeast,Massachusetts,Boston,Dasani Water,FedEx,0.45,3250.0,1463.0,585.0,40.0,2022,1,14,Friday,January
Walmart,1185732,2022-02-12,Northeast,Massachusetts,Boston,Coca-Cola,FedEx,0.45,5750.0,2588.0,1164.0,45.0,2022,2,12,Saturday,February
Walmart,1185732,2022-02-12,Northeast,Massachusetts,Boston,Diet Coke,UPS,0.45,2250.0,1013.0,456.0,45.0,2022,2,12,Saturday,February
Walmart,1185732,2022-02-12,Northeast,Massachusetts,Boston,Sprite,UPS,0.35,2750.0,963.0,337.0,35.0,2022,2,12,Saturday,February
Walmart,1185732,2022-02-12,Northeast,Massachusetts,Boston,Fanta,DHL,0.4,1500.0,600.0,210.0,35.0,2022,2,12,Saturday,February
Walmart,1185732,2022-02-12,Northeast,Massachusetts,Boston,Powerade,UPS,0.55,2250.0,1238.0,433.0,35.0,2022,2,12,Saturday,February
Walmart,1185732,2022-02-12,Northeast,Massachusetts,Boston,Dasani Water,DHL,0.45,3250.0,1463.0,585.0,40.0,2022,2,12,Saturday,February
Walmart,1185732,2022-03-10,Northeast,Massachusetts,Boston,Coca-Cola,USPS,0.45,5450.0,2453.0,1104.0,45.0,2022,3,10,Thursday,March
Walmart,1185732,2022-03-10,Northeast,Massachusetts,Boston,Diet Coke,DHL,0.45,2500.0,1125.0,506.0,45.0,2022,3,10,Thursday,March
Walmart,1185732,2022-03-10,Northeast,Massachusetts,Boston,Sprite,FedEx,0.35,2750.0,963.0,337.0,35.0,2022,3,10,Thursday,March
Walmart,1185732,2022-03-10,Northeast,Massachusetts,Boston,Fanta,USPS,0.4,1250.0,500.0,175.0,35.0,2022,3,10,Thursday,March
Walmart,1185732,2022-03-10,Northeast,Massachusetts,Boston,Powerade,USPS,0.55,1750.0,963.0,337.0,35.0,2022,3,10,Thursday,March
Walmart,1185732,2022-03-10,Northeast,Massachusetts,Boston,Dasani Water,FedEx,0.45,2750.0,1238.0,495.0,40.0,2022,3,10,Thursday,March
Walmart,1185732,2022-04-11,Northeast,Massachusetts,Boston,Coca-Cola,FedEx,0.45,5250.0,2363.0,1063.0,45.0,2022,4,11,Monday,April
Walmart,1185732,2022-04-11,Northeast,Massachusetts,Boston,Diet Coke,USPS,0.45,2250.0,1013.0,456.0,45.0,2022,4,11,Monday,April
Walmart,1185732,2022-04-11,Northeast,Massachusetts,Boston,Sprite,UPS,0.35,2250.0,788.0,276.0,35.0,2022,4,11,Monday,April
Walmart,1185732,2022-04-11,Northeast,Massachusetts,Boston,Fanta,DHL,0.4,1500.0,600.0,210.0,35.0,2022,4,11,Monday,April
Walmart,1185732,2022-04-11,Northeast,Massachusetts,Boston,Powerade,DHL,0.55,1500.0,825.0,289.0,35.0,2022,4,11,Monday,April
Walmart,1185732,2022-04-11,Northeast,Massachusetts,Boston,Dasani Water,FedEx,0.45,3000.0,1350.0,540.0,40.0,2022,4,11,Monday,April
Walmart,1185732,2022-05-10,Northeast,Massachusetts,Boston,Coca-Cola,USPS,0.6,5700.0,3420.0,1539.0,45.0,2022,5,10,Tuesday,May
Walmart,1185732,2022-05-10,Northeast,Massachusetts,Boston,Diet Coke,UPS,0.55,2750.0,1513.0,681.0,45.0,2022,5,10,Tuesday,May
Walmart,1185732,2022-05-10,Northeast,Massachusetts,Boston,Sprite,DHL,0.5,3000.0,1500.0,525.0,35.0,2022,5,10,Tuesday,May
Walmart,1185732,2022-05-10,Northeast,Massachusetts,Boston,Fanta,UPS,0.5,2500.0,1250.0,438.0,35.0,2022,5,10,Tuesday,May
Walmart,1185732,2022-05-10,Northeast,Massachusetts,Boston,Powerade,FedEx,0.6,2750.0,1650.0,578.0,35.0,2022,5,10,Tuesday,May
Walmart,1185732,2022-05-10,Northeast,Massachusetts,Boston,Dasani Water,FedEx,0.65,4000.0,2600.0,1040.0,40.0,2022,5,10,Tuesday,May
Walmart,1185732,2022-06-12,Northeast,Massachusetts,Boston,Coca-Cola,DHL,0.6,6500.0,3900.0,1755.0,45.0,2022,6,12,Sunday,June
Walmart,1185732,2022-06-12,Northeast,Massachusetts,Boston,Diet Coke,UPS,0.55,4000.0,2200.0,990.0,45.0,2022,6,12,Sunday,June
Walmart,1185732,2022-06-12,Northeast,Massachusetts,Boston,Sprite,FedEx,0.5,3250.0,1625.0,569.0,35.0,2022,6,12,Sunday,June
Walmart,1185732,2022-06-12,Northeast,Massachusetts,Boston,Fanta,FedEx,0.5,3000.0,1500.0,525.0,35.0,2022,6,12,Sunday,June
Walmart,1185732,2022-06-12,Northeast,Massachusetts,Boston,Powerade,DHL,0.6,3000.0,1800.0,630.0,35.0,2022,6,12,Sunday,June
Walmart,1185732,2022-06-12,Northeast,Massachusetts,Boston,Dasani Water,DHL,0.65,4500.0,2925.0,1170.0,40.0,2022,6,12,Sunday,June
Walmart,1185732,2022-07-10,Northeast,Massachusetts,Boston,Coca-Cola,FedEx,0.6,6750.0,4050.0,1823.0,45.0,2022,7,10,Sunday,July
Walmart,1185732,2022-07-10,Northeast,Massachusetts,Boston,Diet Coke,DHL,0.55,4250.0,2338.0,1052.0,45.0,2022,7,10,Sunday,July
Walmart,1185732,2022-07-10,Northeast,Massachusetts,Boston,Sprite,FedEx,0.5,3500.0,1750.0,613.0,35.0,2022,7,10,Sunday,July
Walmart,1185732,2022-07-10,Northeast,Massachusetts,Boston,Fanta,USPS,0.5,3000.0,1500.0,525.0,35.0,2022,7,10,Sunday,July
Walmart,1185732,2022-07-10,Northeast,Massachusetts,Boston,Powerade,DHL,0.6,3250.0,1950.0,683.0,35.0,2022,7,10,Sunday,July
Walmart,1185732,2022-07-10,Northeast,Massachusetts,Boston,Dasani Water,FedEx,0.65,5000.0,3250.0,1300.0,40.0,2022,7,10,Sunday,July
Walmart,1185732,2022-08-11,Northeast,Massachusetts,Boston,Coca-Cola,DHL,0.6,6500.0,3900.0,1755.0,45.0,2022,8,11,Thursday,August
Walmart,1185732,2022-08-11,Northeast,Massachusetts,Boston,Diet Coke,USPS,0.55,4250.0,2338.0,1052.0,45.0,2022,8,11,Thursday,August
Walmart,1185732,2022-08-11,Northeast,Massachusetts,Boston,Sprite,DHL,0.5,3500.0,1750.0,613.0,35.0,2022,8,11,Thursday,August
Walmart,1185732,2022-08-11,Northeast,Massachusetts,Boston,Fanta,FedEx,0.5,2500.0,1250.0,438.0,35.0,2022,8,11,Thursday,August
Walmart,1185732,2022-08-11,Northeast,Massachusetts,Boston,Powerade,USPS,0.6,2250.0,1350.0,473.0,35.0,2022,8,11,Thursday,August
Walmart,1185732,2022-08-11,Northeast,Massachusetts,Boston,Dasani Water,FedEx,0.65,4000.0,2600.0,1040.0,40.0,2022,8,11,Thursday,August
Walmart,1185732,2022-09-10,Northeast,Massachusetts,Boston,Coca-Cola,USPS,0.6,5250.0,3150.0,1418.0,45.0,2022,9,10,Saturday,September
Walmart,1185732,2022-09-10,Northeast,Massachusetts,Boston,Diet Coke,UPS,0.55,3250.0,1788.0,804.0,45.0,2022,9,10,Saturday,September
Walmart,1185732,2022-09-10,Northeast,Massachusetts,Boston,Sprite,UPS,0.5,2250.0,1125.0,394.0,35.0,2022,9,10,Saturday,September
Walmart,1185732,2022-09-10,Northeast,Massachusetts,Boston,Fanta,UPS,0.5,2000.0,1000.0,350.0,35.0,2022,9,10,Saturday,September
Walmart,1185732,2022-09-10,Northeast,Massachusetts,Boston,Powerade,USPS,0.6,2000.0,1200.0,420.0,35.0,2022,9,10,Saturday,September
Walmart,1185732,2022-09-10,Northeast,Massachusetts,Boston,Dasani Water,UPS,0.65,3000.0,1950.0,780.0,40.0,2022,9,10,Saturday,September
Walmart,1185732,2022-10-12,Northeast,Massachusetts,Boston,Coca-Cola,UPS,0.65,4750.0,3088.0,1389.0,45.0,2022,10,12,Wednesday,October
Walmart,1185732,2022-10-12,Northeast,Massachusetts,Boston,Diet Coke,UPS,0.6,3000.0,1800.0,810.0,45.0,2022,10,12,Wednesday,October
Walmart,1185732,2022-10-12,Northeast,Massachusetts,Boston,Sprite,UPS,0.6,2000.0,1200.0,420.0,35.0,2022,10,12,Wednesday,October
Walmart,1185732,2022-10-12,Northeast,Massachusetts,Boston,Fanta,FedEx,0.6,1750.0,1050.0,368.0,35.0,2022,10,12,Wednesday,October
Walmart,1185732,2022-10-12,Northeast,Massachusetts,Boston,Powerade,UPS,0.7,1750.0,1225.0,429.0,35.0,2022,10,12,Wednesday,October
Walmart,1185732,2022-10-12,Northeast,Massachusetts,Boston,Dasani Water,UPS,0.75,3000.0,2250.0,900.0,40.0,2022,10,12,Wednesday,October
Walmart,1185732,2022-11-11,Northeast,Massachusetts,Boston,Coca-Cola,UPS,0.7,4500.0,3150.0,1418.0,45.0,2022,11,11,Friday,November
Walmart,1185732,2022-11-11,Northeast,Massachusetts,Boston,Diet Coke,FedEx,0.6,3250.0,1950.0,878.0,45.0,2022,11,11,Friday,November
Walmart,1185732,2022-11-11,Northeast,Massachusetts,Boston,Sprite,USPS,0.6,3200.0,1920.0,672.0,35.0,2022,11,11,Friday,November
Walmart,1185732,2022-11-11,Northeast,Massachusetts,Boston,Fanta,USPS,0.6,3000.0,1800.0,630.0,35.0,2022,11,11,Friday,November
Walmart,1185732,2022-11-11,Northeast,Massachusetts,Boston,Powerade,FedEx,0.7,2750.0,1925.0,674.0,35.0,2022,11,11,Friday,November
Walmart,1185732,2022-11-11,Northeast,Massachusetts,Boston,Dasani Water,DHL,0.75,3750.0,2813.0,1125.0,40.0,2022,11,11,Friday,November
Walmart,1185732,2022-12-10,Northeast,Massachusetts,Boston,Coca-Cola,UPS,0.7,6000.0,4200.0,1890.0,45.0,2022,12,10,Saturday,December
Walmart,1185732,2022-12-10,Northeast,Massachusetts,Boston,Diet Coke,USPS,0.6,4000.0,2400.0,1080.0,45.0,2022,12,10,Saturday,December
Walmart,1185732,2022-12-10,Northeast,Massachusetts,Boston,Sprite,USPS,0.6,3750.0,2250.0,788.0,35.0,2022,12,10,Saturday,December
Walmart,1185732,2022-12-10,Northeast,Massachusetts,Boston,Fanta,USPS,0.6,3250.0,1950.0,683.0,35.0,2022,12,10,Saturday,December
Walmart,1185732,2022-12-10,Northeast,Massachusetts,Boston,Powerade,UPS,0.7,3250.0,2275.0,796.0,35.0,2022,12,10,Saturday,December
Walmart,1185732,2022-12-10,Northeast,Massachusetts,Boston,Dasani Water,USPS,0.75,4250.0,3188.0,1275.0,40.0,2022,12,10,Saturday,December
Walmart,1185732,2022-01-21,Northeast,Vermont,Burlington,Coca-Cola,DHL,0.5,5250.0,2625.0,1050.0,40.0,2022,1,21,Friday,January
Walmart,1185732,2022-01-21,Northeast,Vermont,Burlington,Diet Coke,UPS,0.5,3250.0,1625.0,650.0,40.0,2022,1,21,Friday,January
Walmart,1185732,2022-01-21,Northeast,Vermont,Burlington,Sprite,USPS,0.4,3250.0,1300.0,390.0,30.0,2022,1,21,Friday,January
Walmart,1185732,2022-01-21,Northeast,Vermont,Burlington,Fanta,FedEx,0.45,1750.0,788.0,236.0,30.0,2022,1,21,Friday,January
Walmart,1185732,2022-01-21,Northeast,Vermont,Burlington,Powerade,USPS,0.6,2250.0,1350.0,405.0,30.0,2022,1,21,Friday,January
Walmart,1185732,2022-01-21,Northeast,Vermont,Burlington,Dasani Water,USPS,0.5,3250.0,1625.0,569.0,35.0,2022,1,21,Friday,January
Walmart,1185732,2022-02-19,Northeast,Vermont,Burlington,Coca-Cola,DHL,0.5,6000.0,3000.0,1200.0,40.0,2022,2,19,Saturday,February
Walmart,1185732,2022-02-19,Northeast,Vermont,Burlington,Diet Coke,DHL,0.5,2500.0,1250.0,500.0,40.0,2022,2,19,Saturday,February
Walmart,1185732,2022-02-19,Northeast,Vermont,Burlington,Sprite,UPS,0.4,3000.0,1200.0,360.0,30.0,2022,2,19,Saturday,February
Walmart,1185732,2022-02-19,Northeast,Vermont,Burlington,Fanta,USPS,0.45,2000.0,900.0,270.0,30.0,2022,2,19,Saturday,February
Walmart,1185732,2022-02-19,Northeast,Vermont,Burlington,Powerade,UPS,0.6,2750.0,1650.0,495.0,30.0,2022,2,19,Saturday,February
Walmart,1185732,2022-02-19,Northeast,Vermont,Burlington,Dasani Water,DHL,0.5,3750.0,1875.0,656.0,35.0,2022,2,19,Saturday,February
Walmart,1185732,2022-03-17,Northeast,Vermont,Burlington,Coca-Cola,UPS,0.5,5700.0,2850.0,1140.0,40.0,2022,3,17,Thursday,March
Walmart,1185732,2022-03-17,Northeast,Vermont,Burlington,Diet Coke,DHL,0.5,2750.0,1375.0,550.0,40.0,2022,3,17,Thursday,March
Walmart,1185732,2022-03-17,Northeast,Vermont,Burlington,Sprite,FedEx,0.4,3000.0,1200.0,360.0,30.0,2022,3,17,Thursday,March
Walmart,1185732,2022-03-17,Northeast,Vermont,Burlington,Fanta,FedEx,0.45,1500.0,675.0,203.0,30.0,2022,3,17,Thursday,March
Walmart,1185732,2022-03-17,Northeast,Vermont,Burlington,Powerade,FedEx,0.6,2000.0,1200.0,360.0,30.0,2022,3,17,Thursday,March
Walmart,1185732,2022-03-17,Northeast,Vermont,Burlington,Dasani Water,USPS,0.5,3000.0,1500.0,525.0,35.0,2022,3,17,Thursday,March
Walmart,1185732,2022-04-18,Northeast,Vermont,Burlington,Coca-Cola,DHL,0.5,5500.0,2750.0,1100.0,40.0,2022,4,18,Monday,April
Walmart,1185732,2022-04-18,Northeast,Vermont,Burlington,Diet Coke,DHL,0.5,2500.0,1250.0,500.0,40.0,2022,4,18,Monday,April
Walmart,1185732,2022-04-18,Northeast,Vermont,Burlington,Sprite,DHL,0.4,2500.0,1000.0,300.0,30.0,2022,4,18,Monday,April
Walmart,1185732,2022-04-18,Northeast,Vermont,Burlington,Fanta,DHL,0.45,1750.0,788.0,236.0,30.0,2022,4,18,Monday,April
Walmart,1185732,2022-04-18,Northeast,Vermont,Burlington,Powerade,FedEx,0.6,1750.0,1050.0,315.0,30.0,2022,4,18,Monday,April
Walmart,1185732,2022-04-18,Northeast,Vermont,Burlington,Dasani Water,USPS,0.5,3250.0,1625.0,569.0,35.0,2022,4,18,Monday,April
Walmart,1185732,2022-05-17,Northeast,Vermont,Burlington,Coca-Cola,FedEx,0.65,5950.0,3868.0,1547.0,40.0,2022,5,17,Tuesday,May
Walmart,1185732,2022-05-17,Northeast,Vermont,Burlington,Diet Coke,UPS,0.6,3000.0,1800.0,720.0,40.0,2022,5,17,Tuesday,May
Walmart,1185732,2022-05-17,Northeast,Vermont,Burlington,Sprite,USPS,0.55,3250.0,1788.0,536.0,30.0,2022,5,17,Tuesday,May
Walmart,1185732,2022-05-17,Northeast,Vermont,Burlington,Fanta,FedEx,0.55,2750.0,1513.0,454.0,30.0,2022,5,17,Tuesday,May
Walmart,1185732,2022-05-17,Northeast,Vermont,Burlington,Powerade,FedEx,0.65,3000.0,1950.0,585.0,30.0,2022,5,17,Tuesday,May
Walmart,1185732,2022-05-17,Northeast,Vermont,Burlington,Dasani Water,DHL,0.7,4250.0,2975.0,1041.0,35.0,2022,5,17,Tuesday,May
Walmart,1185732,2022-06-19,Northeast,Vermont,Burlington,Coca-Cola,DHL,0.65,6750.0,4388.0,1755.0,40.0,2022,6,19,Sunday,June
Walmart,1185732,2022-06-19,Northeast,Vermont,Burlington,Diet Coke,UPS,0.6,4250.0,2550.0,1020.0,40.0,2022,6,19,Sunday,June
Walmart,1185732,2022-06-19,Northeast,Vermont,Burlington,Sprite,UPS,0.55,3500.0,1925.0,578.0,30.0,2022,6,19,Sunday,June
Walmart,1185732,2022-06-19,Northeast,Vermont,Burlington,Fanta,USPS,0.55,3250.0,1788.0,536.0,30.0,2022,6,19,Sunday,June
Walmart,1185732,2022-06-19,Northeast,Vermont,Burlington,Powerade,USPS,0.65,3250.0,2113.0,634.0,30.0,2022,6,19,Sunday,June
Walmart,1185732,2022-06-19,Northeast,Vermont,Burlington,Dasani Water,DHL,0.7,4750.0,3325.0,1164.0,35.0,2022,6,19,Sunday,June
Walmart,1185732,2022-07-17,Northeast,Vermont,Burlington,Coca-Cola,UPS,0.65,7000.0,4550.0,1820.0,40.0,2022,7,17,Sunday,July
Walmart,1185732,2022-07-17,Northeast,Vermont,Burlington,Diet Coke,UPS,0.6,4500.0,2700.0,1080.0,40.0,2022,7,17,Sunday,July
Walmart,1185732,2022-07-17,Northeast,Vermont,Burlington,Sprite,USPS,0.55,3750.0,2063.0,619.0,30.0,2022,7,17,Sunday,July
Walmart,1185732,2022-07-17,Northeast,Vermont,Burlington,Fanta,DHL,0.55,3250.0,1788.0,536.0,30.0,2022,7,17,Sunday,July
Walmart,1185732,2022-07-17,Northeast,Vermont,Burlington,Powerade,UPS,0.65,3500.0,2275.0,683.0,30.0,2022,7,17,Sunday,July
Walmart,1185732,2022-07-17,Northeast,Vermont,Burlington,Dasani Water,UPS,0.7,5250.0,3675.0,1286.0,35.0,2022,7,17,Sunday,July
Walmart,1185732,2022-08-18,Northeast,Vermont,Burlington,Coca-Cola,USPS,0.65,6750.0,4388.0,1755.0,40.0,2022,8,18,Thursday,August
Walmart,1185732,2022-08-18,Northeast,Vermont,Burlington,Diet Coke,DHL,0.6,4500.0,2700.0,1080.0,40.0,2022,8,18,Thursday,August
Walmart,1185732,2022-08-18,Northeast,Vermont,Burlington,Sprite,UPS,0.55,3750.0,2063.0,619.0,30.0,2022,8,18,Thursday,August
Walmart,1185732,2022-08-18,Northeast,Vermont,Burlington,Fanta,FedEx,0.55,2750.0,1513.0,454.0,30.0,2022,8,18,Thursday,August
Walmart,1185732,2022-08-18,Northeast,Vermont,Burlington,Powerade,UPS,0.65,2500.0,1625.0,488.0,30.0,2022,8,18,Thursday,August
Walmart,1185732,2022-08-18,Northeast,Vermont,Burlington,Dasani Water,USPS,0.7,4250.0,2975.0,1041.0,35.0,2022,8,18,Thursday,August
Walmart,1185732,2022-09-17,Northeast,Vermont,Burlington,Coca-Cola,UPS,0.65,5500.0,3575.0,1430.0,40.0,2022,9,17,Saturday,September
Walmart,1185732,2022-09-17,Northeast,Vermont,Burlington,Diet Coke,USPS,0.6,3500.0,2100.0,840.0,40.0,2022,9,17,Saturday,September
Walmart,1185732,2022-09-17,Northeast,Vermont,Burlington,Sprite,UPS,0.55,2500.0,1375.0,413.0,30.0,2022,9,17,Saturday,September
Walmart,1185732,2022-09-17,Northeast,Vermont,Burlington,Fanta,USPS,0.55,2250.0,1238.0,371.0,30.0,2022,9,17,Saturday,September
Walmart,1185732,2022-09-17,Northeast,Vermont,Burlington,Powerade,FedEx,0.65,2250.0,1463.0,439.0,30.0,2022,9,17,Saturday,September
Walmart,1185732,2022-09-17,Northeast,Vermont,Burlington,Dasani Water,FedEx,0.7,3250.0,2275.0,796.0,35.0,2022,9,17,Saturday,September
Walmart,1185732,2022-10-19,Northeast,Vermont,Burlington,Coca-Cola,DHL,0.7,4750.0,3325.0,1330.0,40.0,2022,10,19,Wednesday,October
Walmart,1185732,2022-10-19,Northeast,Vermont,Burlington,Diet Coke,DHL,0.65,3000.0,1950.0,780.0,40.0,2022,10,19,Wednesday,October
Walmart,1185732,2022-10-19,Northeast,Vermont,Burlington,Sprite,DHL,0.65,2000.0,1300.0,390.0,30.0,2022,10,19,Wednesday,October
Walmart,1185732,2022-10-19,Northeast,Vermont,Burlington,Fanta,FedEx,0.65,1750.0,1138.0,341.0,30.0,2022,10,19,Wednesday,October
Walmart,1185732,2022-10-19,Northeast,Vermont,Burlington,Powerade,FedEx,0.75,1750.0,1313.0,394.0,30.0,2022,10,19,Wednesday,October
Walmart,1185732,2022-10-19,Northeast,Vermont,Burlington,Dasani Water,FedEx,0.8,3000.0,2400.0,840.0,35.0,2022,10,19,Wednesday,October
Walmart,1185732,2022-11-18,Northeast,Vermont,Burlington,Coca-Cola,FedEx,0.75,4500.0,3375.0,1350.0,40.0,2022,11,18,Friday,November
Walmart,1185732,2022-11-18,Northeast,Vermont,Burlington,Diet Coke,FedEx,0.65,3250.0,2113.0,845.0,40.0,2022,11,18,Friday,November
Walmart,1185732,2022-11-18,Northeast,Vermont,Burlington,Sprite,UPS,0.65,3450.0,2243.0,673.0,30.0,2022,11,18,Friday,November
Walmart,1185732,2022-11-18,Northeast,Vermont,Burlington,Fanta,UPS,0.65,3250.0,2113.0,634.0,30.0,2022,11,18,Friday,November
Walmart,1185732,2022-11-18,Northeast,Vermont,Burlington,Powerade,DHL,0.75,3000.0,2250.0,675.0,30.0,2022,11,18,Friday,November
Walmart,1185732,2022-11-18,Northeast,Vermont,Burlington,Dasani Water,DHL,0.8,4000.0,3200.0,1120.0,35.0,2022,11,18,Friday,November
Walmart,1185732,2022-12-17,Northeast,Vermont,Burlington,Coca-Cola,FedEx,0.75,6250.0,4688.0,1875.0,40.0,2022,12,17,Saturday,December
Walmart,1185732,2022-12-17,Northeast,Vermont,Burlington,Diet Coke,FedEx,0.65,4250.0,2763.0,1105.0,40.0,2022,12,17,Saturday,December
Walmart,1185732,2022-12-17,Northeast,Vermont,Burlington,Sprite,FedEx,0.65,4000.0,2600.0,780.0,30.0,2022,12,17,Saturday,December
Walmart,1185732,2022-12-17,Northeast,Vermont,Burlington,Fanta,DHL,0.65,3500.0,2275.0,683.0,30.0,2022,12,17,Saturday,December
Walmart,1185732,2022-12-17,Northeast,Vermont,Burlington,Powerade,UPS,0.75,3500.0,2625.0,788.0,30.0,2022,12,17,Saturday,December
Walmart,1185732,2022-12-17,Northeast,Vermont,Burlington,Dasani Water,DHL,0.8,4500.0,3600.0,1260.0,35.0,2022,12,17,Saturday,December
Walmart,1185732,2022-01-24,Northeast,New Hampshire,Manchester,Coca-Cola,DHL,0.55,5000.0,2750.0,963.0,35.0,2022,1,24,Monday,January
Walmart,1185732,2022-01-24,Northeast,New Hampshire,Manchester,Diet Coke,DHL,0.55,3000.0,1650.0,578.0,35.0,2022,1,24,Monday,January
Walmart,1185732,2022-01-24,Northeast,New Hampshire,Manchester,Sprite,DHL,0.45,3000.0,1350.0,338.0,25.0,2022,1,24,Monday,January
Walmart,1185732,2022-01-24,Northeast,New Hampshire,Manchester,Fanta,FedEx,0.5,1500.0,750.0,188.0,25.0,2022,1,24,Monday,January
Walmart,1185732,2022-01-24,Northeast,New Hampshire,Manchester,Powerade,DHL,0.65,2000.0,1300.0,325.0,25.0,2022,1,24,Monday,January
